account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_subscriptions,avg_mrr,avg_arr,total_upgrades,total_downgrades,auto_renew_count,trial_count,total_usage,avg_usage_duration,total_errors,beta_feature_usage,ticket_count,avg_resolution_time,avg_first_response,avg_satisfaction,total_escalations,total_refund,pre_upgrade_count,pre_downgrade_count,reactivation_count,churn_events_count,tenure_days,usage_score,support_score,subscription_stability,customer_health_score,health_status
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,False,11,2180.909090909091,26170.909090909092,2,1,10,1,618,3167.8333333333335,42,2,3.0,22.333333333333332,102.33333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1123,54.734651404786696,80.0,55.00000000000001,62.39386056191468,Good
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,True,10,1175.6,14107.2,0,1,6,0,400,2931.675,27,4,5.0,50.4,116.2,4.2,0.0,0.0,0.0,0.0,0.0,1.0,1024,32.04994797086369,84.0,25.0,45.519979188345474,At Risk
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,False,18,7230.666666666667,86768.0,2,0,15,4,807,3395.65,71,8,4.0,29.5,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,901,74.40166493236214,80.0,85.00000000000001,79.26066597294486,Good
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,7,2848.5714285714284,34182.857142857145,1,2,5,1,407,2960.0238095238096,24,0,5.0,34.8,112.6,4.5,1.0,0.0,0.0,0.0,1.0,3.0,751,32.778355879292405,85.0,20.0,44.611342351716964,At Risk
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,10,1555.7,18668.4,1,0,8,4,484,2616.52,22,7,6.0,49.833333333333336,118.33333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,620,40.79084287200833,80.0,45.0,53.81633714880333,At Risk
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,False,False,10,3616.2,43394.4,2,0,7,1,493,3280.4897959183672,28,5,9.0,44.55555555555556,82.55555555555556,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1254,41.7273673257024,80.0,45.0,54.19094693028096,At Risk
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,False,False,9,4083.8888888888887,49006.666666666664,2,0,7,3,473,3293.108695652174,23,2,4.0,59.5,41.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,598,39.646201873048916,55.0,45.0,45.85848074921957,At Risk
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,11,569.8181818181819,6837.818181818182,2,0,9,2,576,3032.2181818181816,37,5,6.0,36.833333333333336,86.16666666666667,3.25,0.0,0.0,0.0,0.0,0.0,1.0,1225,50.36420395421437,65.0,55.00000000000001,56.14568158168575,At Risk
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,19,1450.3684210526317,17404.42105263158,3,0,17,2,793,3070.2375,53,9,4.0,21.0,34.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,795,72.9448491155047,70.0,100.0,80.17793964620188,Healthy
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,10,1432.2,17186.4,1,0,8,2,529,2684.7884615384614,28,4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,802,45.47346514047867,60.0,45.0,49.689386056191466,At Risk
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,True,9,3141.4444444444443,37697.333333333336,0,0,8,1,512,2982.826923076923,31,6,4.0,47.0,95.25,5.0,0.0,175.02,0.0,1.0,0.0,2.0,1228,43.70447450572321,100.0,40.0,59.481789802289285,At Risk
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,False,5,2553.0,30636.0,1,1,5,0,205,3030.6315789473683,11,1,7.0,30.714285714285715,105.57142857142857,3.5,0.0,0.0,0.0,2.0,0.0,2.0,714,11.758584807492198,70.0,25.0,33.20343392299688,Critical
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,False,False,11,8610.0,103320.0,3,0,9,3,685,3119.4117647058824,30,4,2.0,38.5,75.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,905,61.70655567117586,70.0,60.00000000000001,63.68262226847035,Good
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,True,16,1803.875,21646.5,2,1,13,2,902,2938.4615384615386,43,14,3.0,40.333333333333336,67.66666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1143,84.2872008324662,80.0,70.0,78.71488033298648,Good
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,False,16,1641.0,19692.0,0,1,12,3,796,3216.670731707317,34,8,4.0,30.75,85.75,3.0,0.0,0.0,0.0,0.0,0.0,1.0,820,73.25702393340272,60.0,55.00000000000001,63.80280957336109,Good
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,False,11,2595.3636363636365,31144.363636363636,0,1,11,3,509,3234.596153846154,24,3,5.0,23.8,90.2,3.0,0.0,106.67,0.0,0.0,0.0,1.0,562,43.39229968782519,60.0,50.0,50.356919875130075,At Risk
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,False,False,9,927.1111111111111,11125.333333333334,3,0,7,0,419,3007.487804878049,31,3,2.0,51.0,83.5,3.5,0.0,0.0,0.0,0.0,0.0,2.0,1186,34.0270551508845,70.0,50.0,49.6108220603538,At Risk
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,False,False,8,2157.875,25894.5,2,0,7,0,276,4138.666666666667,15,5,7.0,33.285714285714285,74.71428571428571,4.0,0.0,0.0,0.0,1.0,1.0,2.0,712,19.146722164412076,80.0,45.0,45.15868886576483,At Risk
A-5fe118,Company_374,Cybersecurity,US,2024-11-07,other,Enterprise,39,False,False,5,4458.0,53496.0,0,0,4,1,233,2852.4761904761904,12,5,1.0,19.0,26.0,4.0,0.0,114.86,0.0,0.0,0.0,1.0,594,14.672216441207079,80.0,20.0,35.868886576482836,Critical
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,False,11,1071.909090909091,12862.90909090909,3,0,10,2,610,2953.5333333333333,29,9,5.0,45.8,96.6,4.0,0.0,28.84,0.0,1.0,0.0,2.0,834,53.9021852237253,80.0,65.0,65.06087408949011,Good
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,False,False,11,2617.090909090909,31405.090909090908,0,0,8,3,520,3156.173076923077,22,10,2.0,46.5,123.0,5.0,0.0,38.15,0.0,0.0,0.0,1.0,1227,44.53694068678461,100.0,40.0,59.81477627471385,At Risk
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,True,False,10,1227.4,14728.8,0,0,8,1,577,2497.344827586207,26,8,3.0,48.333333333333336,111.66666666666667,3.5,0.0,0.0,1.0,0.0,0.0,2.0,616,50.46826222684704,70.0,40.0,53.187304890738815,At Risk
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,True,False,9,2351.1111111111113,28213.333333333332,1,1,7,0,457,2848.1702127659573,34,6,4.0,24.25,119.5,4.0,0.0,17.42,1.0,0.0,0.0,2.0,745,37.98126951092612,80.0,35.0,49.69250780437045,At Risk
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,False,12,2313.75,27765.0,1,1,8,1,627,3189.0508474576272,29,4,3.0,39.0,128.33333333333334,3.0,0.0,0.0,0.0,0.0,0.0,3.0,576,55.67117585848076,60.0,40.0,52.26847034339231,At Risk
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,False,7,2210.0,26520.0,1,0,5,2,463,3387.4444444444443,30,3,4.0,20.0,69.25,4.0,0.0,0.0,0.0,1.0,0.0,2.0,610,38.60561914672217,80.0,30.000000000000004,48.44224765868887,At Risk
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,4,1215.25,14583.0,0,0,4,0,244,2995.6,7,2,2.0,33.5,105.0,3.0,0.0,156.45000000000002,1.0,1.0,0.0,5.0,651,15.816857440166496,60.0,20.0,30.326742976066598,Critical
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,False,10,3912.0,46944.0,1,1,6,1,438,3632.025641025641,18,4,4.0,47.5,98.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,816,36.00416233090531,55.0,30.000000000000004,39.901664932362124,Critical
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,False,7,6217.285714285715,74607.42857142857,3,0,6,1,387,3024.0263157894738,13,4,3.0,40.0,75.33333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,863,30.69719042663892,86.66666666666666,45.0,51.778876170655565,At Risk
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,False,7,2776.4285714285716,33317.142857142855,2,0,6,2,451,2979.5116279069766,21,2,5.0,36.0,89.8,4.5,0.0,0.0,0.0,0.0,0.0,2.0,1244,37.35691987513008,90.0,40.0,53.94276795005203,At Risk
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,False,11,1141.5454545454545,13698.545454545454,1,1,10,1,582,2951.898305084746,28,7,4.0,53.75,82.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1150,50.98855359001041,70.0,50.0,56.39542143600417,At Risk
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,True,False,11,1714.5454545454545,20574.545454545456,0,0,7,1,619,2858.2096774193546,38,9,1.0,24.0,5.0,4.0,0.0,23.97,1.0,0.0,0.0,1.0,644,54.83870967741936,80.0,35.0,56.435483870967744,At Risk
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,14,1507.4285714285713,18089.14285714286,2,0,8,5,628,3221.1639344262294,33,9,3.0,35.0,91.33333333333333,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.0,1145,55.77523413111343,73.33333333333333,50.0,59.310093652445374,At Risk
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,False,False,6,1592.0,19104.0,0,0,6,2,237,2791.1153846153848,24,2,3.0,47.666666666666664,75.33333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,540,15.088449531737774,86.66666666666666,30.000000000000004,41.035379812695105,At Risk
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,8,3797.0,45564.0,0,1,3,0,448,3316.090909090909,16,7,5.0,39.6,122.0,3.6666666666666665,0.0,7.92,0.0,0.0,0.0,1.0,915,37.044745057232056,73.33333333333333,10.0,39.81789802289282,Critical
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,False,10,2140.0,25680.0,1,0,8,2,617,2868.515625,43,3,3.0,37.333333333333336,102.33333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1109,54.63059313215402,80.0,45.0,59.35223725286161,At Risk
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,False,14,2222.0,26664.0,2,0,13,1,687,2879.7384615384617,45,10,3.0,13.666666666666666,87.66666666666667,3.5,1.0,0.0,0.0,0.0,0.0,0.0,1146,61.91467221644121,65.0,75.0,66.76586888657648,Good
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,12,3009.3333333333335,36112.0,3,0,9,0,640,3241.2419354838707,28,6,2.0,64.0,86.0,3.0,0.0,174.92,0.0,0.0,0.0,2.0,1244,57.02393340270553,60.0,60.00000000000001,58.809573361082215,At Risk
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,False,11,1781.5454545454545,21378.545454545456,4,0,9,2,574,3385.0,12,3,5.0,39.6,130.0,4.333333333333333,0.0,64.22,0.0,0.0,1.0,3.0,706,50.15608740894903,86.66666666666666,65.0,65.5624349635796,Good
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,False,True,10,1731.5,20778.0,2,1,8,2,550,2767.8214285714284,34,10,2.0,33.5,80.0,4.5,1.0,0.0,1.0,0.0,0.0,1.0,954,47.65868886576483,85.0,45.0,58.06347554630594,At Risk
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,True,13,2298.769230769231,27585.23076923077,0,0,12,4,866,3063.5795454545455,46,11,4.0,27.0,88.25,4.0,0.0,11.83,0.0,0.0,0.0,1.0,850,80.54110301768992,80.0,60.00000000000001,74.21644120707597,Good
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,False,True,9,1588.111111111111,19057.333333333332,0,2,7,1,360,2846.75,20,2,7.0,32.0,100.57142857142857,4.0,0.0,0.0,0.0,0.0,0.0,0.0,946,27.887617065556714,80.0,25.0,42.65504682622269,At Risk
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,False,14,1350.642857142857,16207.714285714286,1,0,11,3,743,2838.9714285714285,31,9,2.0,43.5,54.0,3.0,0.0,6.38,0.0,0.0,0.0,1.0,1139,67.74193548387098,60.0,60.00000000000001,63.09677419354839,Good
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,False,False,8,1205.0,14460.0,1,1,6,3,362,3462.4,32,3,3.0,41.333333333333336,89.33333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,827,28.09573361082206,80.0,30.000000000000004,44.238293444328825,At Risk
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,False,True,13,4973.307692307692,59679.692307692305,0,1,10,0,692,2628.0434782608695,40,10,5.0,37.8,49.0,4.6,1.0,39.09,2.0,0.0,1.0,2.0,740,62.434963579604585,87.0,45.0,64.57398543184183,Good
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,11,2163.6363636363635,25963.636363636364,0,0,8,1,539,3234.6296296296296,39,8,8.0,29.75,81.625,3.8333333333333335,1.0,0.0,0.0,1.0,0.0,2.0,544,46.51404786680542,71.66666666666667,40.0,52.10561914672217,At Risk
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,11,966.9090909090909,11602.90909090909,2,0,10,0,473,3081.978723404255,16,3,3.0,58.0,76.0,3.0,0.0,83.06,0.0,0.0,0.0,1.0,1190,39.646201873048916,60.0,60.00000000000001,51.85848074921957,At Risk
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,16,4280.5625,51366.75,4,1,15,1,725,2919.7894736842104,43,9,4.0,40.25,68.25,3.6666666666666665,1.0,0.0,0.0,0.0,0.0,2.0,1142,65.86888657648285,68.33333333333333,90.0,73.84755463059314,Good
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,10,13806.0,165672.0,1,1,9,0,488,2954.5102040816328,33,6,4.0,39.25,76.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,614,41.20707596253903,80.0,45.0,53.98283038501562,At Risk
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,7,769.1428571428571,9229.714285714286,0,0,4,1,343,3113.323529411765,18,1,5.0,30.6,98.4,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1095,26.11862643080125,70.0,20.0,37.4474505723205,Critical
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,11,1501.4545454545455,18017.454545454544,3,0,6,2,490,2810.1063829787236,21,3,3.0,30.333333333333332,78.0,4.0,0.0,84.75,0.0,0.0,0.0,1.0,693,41.41519250780438,80.0,45.0,54.06607700312175,At Risk
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,5,1205.0,14460.0,1,0,5,1,232,2754.7272727272725,8,4,4.0,26.25,120.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1224,14.568158168574403,80.0,30.000000000000004,38.82726326742976,Critical
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,9,376.55555555555554,4518.666666666667,0,0,8,3,461,3092.9565217391305,31,4,5.0,28.8,96.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,844,38.39750260145682,80.0,40.0,51.359001040582726,At Risk
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,2,95.0,1140.0,0,0,2,1,92,3262.9,0,0,6.0,23.166666666666668,112.0,4.25,1.0,0.0,0.0,0.0,0.0,1.0,712,0.0,80.0,10.0,27.0,Critical
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,8,568.0,6816.0,1,0,7,4,288,2594.1612903225805,9,2,2.0,53.0,119.5,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1020,20.395421436004167,100.0,40.0,50.15816857440167,At Risk
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,7,2413.714285714286,28964.571428571428,0,0,5,1,296,3271.2413793103447,11,1,3.0,13.0,70.33333333333333,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1209,21.22788761706556,60.0,25.0,33.99115504682622,Critical
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,12,409.1666666666667,4910.0,1,0,7,4,456,3218.7555555555555,24,1,3.0,30.666666666666668,115.0,4.666666666666667,0.0,0.0,0.0,1.0,0.0,3.0,1062,37.87721123829345,93.33333333333334,40.0,55.150884495317385,At Risk
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,16,3255.5625,39066.75,1,0,16,2,601,2863.0967741935483,28,4,7.0,32.857142857142854,113.42857142857143,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,944,52.96566077003122,86.66666666666666,85.00000000000001,72.68626430801248,Good
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,19,666.8947368421053,8002.736842105263,0,0,15,4,885,3251.0235294117647,76,8,7.0,45.0,86.14285714285714,4.4,0.0,0.0,2.0,0.0,0.0,2.0,743,82.51821019771073,88.0,75.0,81.90728407908429,Healthy
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,10,2061.2,24734.4,1,0,9,1,564,2823.9821428571427,29,1,5.0,28.8,121.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1145,49.11550468262228,73.33333333333333,50.0,56.64620187304891,At Risk
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,5,2659.0,31908.0,1,0,4,1,194,3132.5,15,2,2.0,20.5,143.0,5.0,1.0,54.94,0.0,0.0,0.0,2.0,1219,10.613943808532781,95.0,25.0,40.24557752341311,At Risk
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,12,4053.9166666666665,48647.0,1,0,10,2,682,3078.1617647058824,47,2,6.0,43.0,67.5,3.2,0.0,0.0,0.0,0.0,0.0,3.0,1016,61.39438085327784,64.0,55.00000000000001,60.25775234131113,Good
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,12,1787.5,21450.0,2,0,3,2,613,3102.0333333333333,34,6,4.0,8.0,123.75,4.333333333333333,0.0,27.75,0.0,0.0,0.0,2.0,950,54.21436004162332,86.66666666666666,25.0,55.18574401664932,At Risk
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,False,10,2335.9,28030.8,1,1,8,2,524,2880.2181818181816,37,8,5.0,55.0,88.6,4.0,1.0,0.0,1.0,0.0,0.0,1.0,792,44.9531737773153,75.0,40.0,52.481269510926126,At Risk
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,7,374.57142857142856,4494.857142857143,2,0,3,2,314,2906.2571428571428,26,0,3.0,16.333333333333332,131.66666666666666,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1178,23.100936524453694,70.0,25.0,37.740374609781476,Critical
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,10,2132.4,25588.8,1,1,8,0,344,3728.1470588235293,23,4,1.0,36.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,673,26.22268470343393,80.0,40.0,46.48907388137357,At Risk
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,True,9,823.8888888888889,9886.666666666666,1,3,8,3,477,3107.5106382978724,29,4,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,659,40.062434963579605,60.0,30.000000000000004,43.02497398543184,At Risk
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,False,5,838.8,10065.6,1,0,2,1,305,3796.1428571428573,21,5,6.0,39.0,100.83333333333333,4.25,0.0,0.0,1.0,0.0,1.0,2.0,829,22.164412070759628,85.0,15.000000000000002,38.86576482830385,Critical
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,False,8,1065.25,12783.0,0,0,6,2,447,3239.8260869565215,30,5,6.0,48.333333333333336,95.83333333333333,4.25,1.0,0.0,0.0,0.0,1.0,1.0,896,36.94068678459937,80.0,30.000000000000004,47.77627471383975,At Risk
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,7,2768.4285714285716,33221.142857142855,2,2,6,2,425,3281.7441860465115,34,4,4.0,32.5,62.75,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1071,34.65140478668054,75.0,30.000000000000004,45.36056191467222,At Risk
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,13,1741.6923076923076,20900.30769230769,1,1,8,2,667,3088.107692307692,32,7,2.0,66.0,79.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,754,59.833506763787724,75.0,40.0,58.43340270551509,At Risk
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,6,260.0,3120.0,0,0,4,3,262,2979.153846153846,14,4,2.0,14.5,81.5,5.0,0.0,0.0,0.0,1.0,0.0,2.0,574,17.689906347554633,100.0,20.0,43.07596253902185,At Risk
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,True,14,2211.285714285714,26535.428571428572,2,0,10,2,592,3085.271186440678,35,6,2.0,30.0,62.5,4.0,0.0,0.0,0.0,0.0,0.0,1.0,888,52.02913631633715,80.0,60.00000000000001,62.811654526534866,Good
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,11,511.27272727272725,6135.272727272727,2,0,8,1,598,2993.728813559322,28,6,3.0,48.0,67.0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,1067,52.6534859521332,90.0,50.0,63.06139438085329,Good
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,11,1096.3636363636363,13156.363636363636,0,1,8,2,519,3295.1,26,4,5.0,45.2,124.6,4.333333333333333,2.0,131.39999999999998,1.0,0.0,0.0,2.0,1224,44.43288241415193,76.66666666666666,35.0,51.27315296566077,At Risk
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,False,15,2886.0666666666666,34632.8,0,1,13,0,864,3174.095238095238,45,2,5.0,38.4,81.2,4.6,0.0,0.0,0.0,0.0,0.0,1.0,739,80.33298647242458,92.0,60.00000000000001,77.73319458896984,Good
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,False,9,2259.777777777778,27117.333333333332,2,0,6,3,457,3228.3125,24,6,3.0,48.333333333333336,137.66666666666666,3.0,0.0,0.0,1.0,0.0,0.0,1.0,935,37.98126951092612,60.0,40.0,45.19250780437045,At Risk
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,False,12,814.4166666666666,9773.0,2,0,9,3,696,3260.1617647058824,47,6,4.0,19.25,94.5,4.25,0.0,0.0,0.0,0.0,0.0,0.0,964,62.85119667013529,85.0,55.00000000000001,67.14047866805412,Good
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,16,1430.0625,17160.75,4,2,13,2,742,2924.2361111111113,35,6,3.0,27.333333333333332,72.66666666666667,3.0,1.0,136.0,1.0,1.0,0.0,3.0,769,67.6378772112383,55.0,75.0,66.05515088449532,Good
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,False,4,111.0,1332.0,0,0,4,2,244,3279.769230769231,19,1,5.0,23.8,88.6,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.0,931,15.816857440166496,73.33333333333333,20.0,34.3267429760666,Critical
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,False,9,3981.777777777778,47781.333333333336,0,0,7,0,455,3035.9565217391305,36,6,5.0,23.0,76.2,4.25,0.0,0.0,0.0,0.0,0.0,1.0,566,37.77315296566077,85.0,35.0,51.109261186264305,At Risk
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,12,1215.25,14583.0,3,0,8,3,550,3072.9298245614036,30,3,8.0,35.25,65.625,3.8,0.0,1.85,2.0,0.0,0.0,2.0,678,47.65868886576483,76.0,55.00000000000001,58.363475546305935,At Risk
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,False,8,3279.25,39351.0,0,0,8,2,344,3269.4411764705883,13,1,5.0,29.8,112.8,4.0,0.0,0.0,0.0,0.0,0.0,1.0,779,26.22268470343393,80.0,40.0,46.48907388137357,At Risk
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,False,7,1310.142857142857,15721.714285714286,1,0,6,0,296,2784.5666666666666,16,4,4.0,64.25,79.25,4.5,1.0,43.01,0.0,0.0,0.0,1.0,1119,21.22788761706556,85.0,35.0,44.49115504682622,At Risk
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,True,6,801.0,9612.0,0,0,6,2,278,2955.551724137931,16,1,4.0,38.5,140.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1251,19.35483870967742,80.0,30.000000000000004,40.74193548387097,At Risk
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,13,688.2307692307693,8258.76923076923,1,1,11,3,618,3243.8888888888887,48,11,5.0,30.2,99.2,4.5,0.0,217.22,0.0,0.0,0.0,2.0,563,54.734651404786696,90.0,55.00000000000001,65.39386056191468,Good
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,15,1751.7333333333333,21020.8,0,1,13,4,844,3088.8888888888887,46,6,5.0,16.6,91.4,3.25,1.0,0.0,1.0,0.0,0.0,1.0,1207,78.25182101977109,60.0,60.00000000000001,67.30072840790844,Good
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,8,1156.375,13876.5,0,1,6,2,586,2997.4561403508774,27,7,2.0,66.0,97.5,5.0,0.0,0.0,0.0,0.0,0.0,1.0,592,51.404786680541115,100.0,25.0,58.061914672216446,At Risk
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,10,1006.3,12075.6,1,0,8,1,394,2827.0697674418607,39,5,4.0,33.25,109.0,4.333333333333333,0.0,111.16,0.0,0.0,0.0,3.0,800,31.42559833506764,86.66666666666666,45.0,52.07023933402705,At Risk
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,17,1645.0588235294117,19740.70588235294,5,2,15,4,661,2836.2571428571428,38,9,5.0,42.2,112.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,573,59.20915712799169,70.0,90.0,71.68366285119667,Good
